Unnamed: 0,userID,itemID,rating,SIDO,SI
21,e_e000009,호텔 프라하,1.0,경기,평택시
104,e_e000020,파르티아 워터하우스,4.0,경기,가평군
106,e_e000020,파르티아 워터하우스,4.0,경기,가평군
116,e_e000021,호텔 헤르메스,4.0,경기,화성시
119,e_e000021,호텔 헤르메스,4.0,경기,화성시
158,e_e000038,호텔 더 메이,5.0,경기,화성시
230,e_e000294,한화리조트 용인 베잔송,4.0,경기,용인시
232,e_e000294,봉화 회관,3.0,경기,용인시
240,e_e000296,류 게스트하우스,2.0,서울,강남구
246,e_e000296,류 게스트하우스,4.0,서울,강남구
264,e_e000301,콘래드,5.0,서울,영등포구
323,e_e000317,토요코인 호텔 영등포점,4.0,서울,영등포구
325,e_e000317,토요코인 호텔 영등포점,5.0,서울,영등포구
381,e_e000323,제이 모텔,4.0,경기,수원시
384,e_e000323,제이 모텔,4.0,경기,수원시
406,e_e000331,드림 게스트하우스,4.0,서울,중구
410,e_e000331,드림 게스트하우스,4.0,서울,중구
413,e_e000331,준 게스트하우스,4.0,서울,마포구
415,e_e000331,준 게스트하우스,4.0,서울,마포구
422,e_e000332,누 누 모텔,5.0,서울,종로구
426,e_e000334,호텔 스테이지 79,5.0,경기,의정부시
436,e_e000336,호텔에 펠리체,5.0,서울,강서구
439,e_e000336,켄싱턴리조트,5.0,서울,영등포구
472,e_e000344,롯데호텔,4.0,서울,송파구
473,e_e000344,롯데호텔,4.0,서울,송파구
477,e_e000345,W 미니 호텔,4.0,서울,성북구
526,e_e000352,신라스테이,5.0,서울,종로구
559,e_e000362,글램비글램핑,5.0,경기,화성시
575,e_e000366,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기도,김포시
577,e_e000366,라마다 앙코르 바이 윈덤 김포한강호텔,4.0,경기,김포시
579,e_e000366,현대 프리미엄 아울렛 김포점,4.0,경기,김포시
586,e_e000369,신라스테이,4.0,서울,종로구
595,e_e000371,힐스테이트에코 마곡나루역 오피스텔,5.0,서울,강서구
599,e_e000371,힐스테이트 에코 마곡 오피스텔,5.0,서울,강서구
662,e_e000385,어반 티지 글램핑 카라반,4.0,인천,강화군
673,e_e000395,파크 마린 호텔,5.0,인천,남동구
674,e_e000395,파크 마린 호텔,5.0,인천,남동구
683,e_e000396,파라다이스 시티 원더 박스,4.0,인천,중구
684,e_e000396,파라다이스 시티,5.0,인천,중구
687,e_e000396,파라다이스 시티,5.0,인천,중구
699,e_e000403,쉐르빌 온천관광호텔,5.0,경기,양평군
740,e_e000412,호텔도노,4.0,경기,수원시
744,e_e000412,호텔도노,4.0,경기,수원시
760,e_e000422,포 포인츠 바이 쉐라톤 조선 서울 명동,5.0,서울,중구
764,e_e000422,포 포인츠 바이 쉐라톤 조선 서울 명동,5.0,서울,중구
769,e_e000422,포 포인츠 바이 쉐라톤 서울 구로,5.0,서울,구로구
782,e_e000430,호텔코고라,3.0,인천,부평구
787,e_e000430,호텔코고라,4.0,인천,부평구
793,e_e000430,호텔 아띠,4.0,인천,중구
799,e_e000432,포 포인츠 바이 쉐라톤 수원 호텔,5.0,경기,수원시
801,e_e000432,포 포인츠 바이 쉐라톤 수원 호텔,5.0,경기,수원시
802,e_e000432,포 포인츠 바이 쉐라톤 수원 호텔,4.0,경기도,수원시
822,e_e000438,나인 트리 프리미어 호텔 인사동,5.0,서울,종로구
826,e_e000438,나인 트리 프리미어 호텔 인사동,5.0,서울,종로구
832,e_e000438,나인 트리 프리미어 호텔 인사동,5.0,서울,종로구
878,e_e000451,토요코인 호텔 인천 부평점,3.0,인천,부평구
884,e_e000453,소테츠호텔즈 더 스페라지르 서울 명동,4.0,서울,중구
889,e_e000453,소테츠호텔즈 더 스페라 지르 서울 명동,4.0,서울,중구
890,e_e000453,소테츠호텔즈 더 스페라 지르 서울 명동,4.0,서울,중구
906,e_e000453,소테츠호텔즈 더 스페라지르 서울 명동,4.0,서울,중구
923,e_e000460,그랜드 인터컨티넨탈 서울 파르나스,5.0,서울,강남구
927,e_e000460,그랜드 인터컨티넨탈 서울 파르나스,5.0,서울,강남구
948,e_e000472,바나나 PC,5.0,서울,강남구
951,e_e000472,더 큐브 호텔,5.0,서울,중구
955,e_e000472,더 큐브 호텔,4.0,서울,중구
961,e_e000472,서울숲 스테이,5.0,서울,성동구
986,e_e000474,아셈 호텔,5.0,경기,김포시
1033,e_e000482,글래드,4.0,서울,영등포구
1038,e_e000482,글래드,4.0,서울,영등포구
1046,e_e000483,가평 프리미엄 키즈 풀빌라,3.0,경기,가평군
1047,e_e000483,가평 프리미엄 키즈 풀빌라,3.0,경기,가평군
1060,e_e000490,호텔쿠레타케소 인사동,4.0,서울,종로구
1063,e_e000490,호텔쿠레타케소 인사동,4.0,서울,종로구
1073,e_e000491,자일 랜드 글램핑,5.0,경기,포천시
1086,e_e000496,경원재앰배서더 인천,5.0,인천,연수구
1093,e_e000500,아멕스 랜드,1.0,경기,연천군
1099,e_e000500,아멕스 랜드,5.0,경기,연천군
1128,e_e000509,토요코인 호텔 영등포점,5.0,서울,영등포구
1132,e_e000509,토요코인 호텔 영등포점,5.0,서울,영등포구
1179,e_e000526,서울 큐브의화,4.0,서울,마포구
1215,e_e000540,파크 마린 호텔,4.0,인천,남동구
1218,e_e000540,파크 마린 호텔,4.0,인천광역시,남동구
1247,e_e000547,경기도 교직원 가평 서덕원,5.0,경기,가평군
1252,e_e000548,곤지암리조트,5.0,경기,광주시
1292,e_e000561,아트 폴레,4.0,인천,연수구
1314,e_e000563,호텔야자,3.0,서울,종로구
1348,e_e000567,국립 아세안자연휴양림,5.0,경기,양주시
1381,e_e000590,탑클라우드 호텔 수원점,5.0,경기,수원시
1383,e_e000590,탑클라우드 호텔 수원점,5.0,경기,수원시
1384,e_e000590,탑클라우드 호텔 수원점,5.0,경기도,수원시
1406,e_e000595,곤지암리조트,4.0,경기,광주시
1409,e_e000595,곤지암리조트,5.0,경기,광주시
1422,e_e000599,더 플라자,4.0,서울,중구
1449,e_e000603,호텔 PJ,5.0,서울,중구
1453,e_e000603,호텔 PJ,5.0,서울,중구
1489,e_e000607,일월일지,5.0,경기,양평군
1496,e_e000608,라마다 서울 동대문,4.0,서울특별시,중구
1530,e_e000615,호텔 소노,5.0,충남,청양군
1531,e_e000615,호텔 소노,5.0,인천,중구
1537,e_e000618,더 플라자,5.0,서울,중구
1540,e_e000618,더 플라자,4.0,서울,중구
1548,e_e000618,더 플라자,4.0,서울,중구
1563,e_e000621,홀리데이인 인천 송도,4.0,인천,연수구
1564,e_e000621,홀리데이인 인천 송도,5.0,인천,연수구
1574,e_e000621,홀리데이인 인천 송도,4.0,인천,연수구
1589,e_e000623,반달곰이 살던 숲,5.0,경기,화성시
1590,e_e000623,반달곰이 살던 숲,5.0,경기,화성시
1601,e_e000627,올라 카이 송도파크호텔,5.0,인천,연수구
1608,e_e000627,올라 카이 송도파크호텔,5.0,인천,연수구
1612,e_e000627,올라 카이 송도파크호텔,5.0,인천,연수구
1616,e_e000628,소노휴,5.0,경기,양평군
1620,e_e000628,클럽 보드리조트,5.0,경기,가평군
1708,e_e000655,A 플러스 호텔,4.0,경기,부천시
1711,e_e000655,에스 모텔,2.0,경기,부천시
1714,e_e000655,에스 모텔,2.0,경기,부천시
1776,e_e000673,위코스테이,5.0,인천,중구
1789,e_e000680,페어몬트앰배서더,4.0,서울,영등포구
1797,e_e000680,페어몬트앰배서더,4.0,서울,영등포구
1804,e_e000680,페어몬트앰배서더,4.0,서울,영등포구
1815,e_e000682,호텔 달,5.0,경기,수원시
1818,e_e000682,호텔 달,5.0,경기,수원시
1969,e_e000715,호텔 지트,4.0,경기,시흥시
1998,e_e000733,자연과 별 가평 천문대,3.0,경기,가평군
2004,e_e000734,힐스테이트 삼송역 스칸센 오피스텔(2블록),4.0,경기,고양시
2008,e_e000734,힐스테이트 삼송역 스칸센 오피스텔(2블록),4.0,경기,고양시
2014,e_e000734,힐스테이트 삼송역 스칸센 오피스텔(2블록),4.0,경기,고양시
2059,e_e000747,해목 글램핑,5.0,경기,가평군
2126,e_e000765,라벤더 온천 모텔,4.0,경기,화성시
2142,e_e000771,곤지암리조트 West 빌리지,1.0,경기,광주시
2152,e_e000774,더블 스테이 쁘띠로 키즈 풀빌라,4.0,경기,가평군
2166,e_e000785,미리내리조트 힐 빅클럽,5.0,경기,양평군
2183,e_e000789,파크뷰 테라스 호텔,5.0,경기,파주시
2238,e_e000804,글래드 마포,5.0,서울,마포구
2242,e_e000804,호텔 라르,5.0,경기,김포시
2245,e_e000804,호텔 라르,5.0,경기,김포시
2251,e_e000804,호텔 라르,5.0,경기,김포시
2299,e_e000810,소담빌,5.0,서울,노원구
2324,e_e000812,경기도 교직원 가평 서덕원,5.0,경기,가평군
2356,e_e000828,호텔 알로하,3.0,경기,포천시
2362,e_e000828,호텔 알로하,3.0,경기,포천시
2365,e_e000828,호텔 알로하,3.0,경기,포천시
2400,e_e000841,호텔도노,4.0,경기,수원시
2406,e_e000841,호텔도노,4.0,경기,수원시
2415,e_e000844,소피텔앰배서더,4.0,서울,송파구
2417,e_e000844,소피텔앰배서더,5.0,서울,송파구
2454,e_e000856,맹그로브 신설점,4.0,서울,동대문구
2457,e_e000856,맹그로브 신설점,4.0,서울,동대문구
2465,e_e000856,맹그로브 신설점,4.0,서울,동대문구
2469,e_e000856,맹그로브 신설점,4.0,서울,동대문구
2503,e_e000861,토요코인 호텔 서울 동대문 2,5.0,서울,중구
2509,e_e000861,토요코인 호텔 서울 동대문 ,5.0,서울,중구
2517,e_e000863,소풍 모텔,3.0,경기,성남시
2519,e_e000863,호텔 아르떼,5.0,경기,수원시
2524,e_e000863,호텔 아르떼,5.0,경기,수원시
2530,e_e000865,오션 솔레 뷰 호텔,4.0,인천,중구
2532,e_e000865,오션 솔레 뷰 호텔,4.0,인천,중구
2538,e_e000872,칼봉산 자연휴양림,5.0,경기,가평군
2571,e_e000883,토요코인 호텔 서울 강남점,5.0,서울,서초구
2594,e_e000902,돈키호테,5.0,인천,중구
2597,e_e000902,오션파크 나인 호텔,5.0,인천,중구
2604,e_e000906,장화리 낙조마을,5.0,인천,강화군
2605,e_e000906,바다로 글램핑,5.0,인천,강화군
2648,e_e000917,파로스 관광호텔,5.0,서울,송파구
2651,e_e000917,파로스 관광호텔,5.0,서울,송파구
2653,e_e000917,파로스 관광호텔,5.0,서울,송파구
2670,e_e000930,어반 스테이 부티크 익선,4.0,서울,종로구
2674,e_e000930,어반 스테이 부티크 익선,4.0,서울,종로구
2711,e_e000936,올라 카이 송도파크호텔,5.0,인천,연수구
2713,e_e000936,올라 카이 송도파크호텔,5.0,인천,연수구
2728,e_e000942,평화누리 체험장,1.0,경기,연천군
2753,e_e000946,파크 하얏트 서울,5.0,서울,강남구
2756,e_e000946,파크 하얏트 서울,5.0,서울,강남구
2764,e_e000947,한화리조트,3.0,경기,포천시
2788,e_e000951,궁 게스트하우스,3.0,서울,종로구
2792,e_e000951,궁 게스트하우스,3.0,서울,종로구
2965,e_e000994,크리스 월드,3.0,경기,가평군
2994,e_e000998,새 연가라 반리조트 가평 현리 1호점,4.0,경기,가평군
3014,e_e001001,양평 불한증막,5.0,경기,양평군
3027,e_e001009,티어스 명동,5.0,서울,중구
3030,e_e001009,티어스 명동,5.0,서울,중구
3053,e_e001014,더 플래츠 글램핑,5.0,경기,가평군
3089,e_e001024,브라운 도트 시흥 정왕점,5.0,경기,시흥시
3093,e_e001024,브라운 도트 호텔 정왕점,4.0,경기,시흥시
3144,e_e001030,아난티 코드,5.0,경기,가평군
3147,e_e001030,아난티 코드,5.0,경기,가평군
3199,e_e001041,곤지암리조트,5.0,경기,광주시
3205,e_e001041,곤지암리조트,5.0,경기,광주시
3243,e_e001049,이비스 스타일 앰배서더 인천 에어포트,5.0,인천,중구
3249,e_e001049,이비스 스타일 앰배서더 인천 에어포트,5.0,인천,중구
3266,e_e001059,이비스 앰배서더호텔 수원,4.0,경기,수원시
3269,e_e001059,이비스 앰배서더호텔 수원,4.0,경기,수원시
3278,e_e001060,킹덤 키즈 풀빌라,4.0,경기,가평군
3419,e_e001117,스토리 숲,5.0,경기,포천시
3430,e_e001118,백학 자유로 리조트,5.0,경기,연천군
3435,e_e001124,골든 튤립에버 용인 호텔,4.0,경기,용인시
3530,e_e001142,오션 솔레 뷰 호텔,4.0,인천,중구
3537,e_e001142,오션 솔레 뷰 호텔,4.0,인천,중구
3540,e_e001142,오션 솔레 뷰 호텔,3.0,인천,중구
3548,e_e001142,브라운 도트 인천 송도점,1.0,인천,연수구
3553,e_e001142,브라운 도트 인천 송도점,1.0,인천,연수구
3569,e_e001149,호텔 베르누이 서울,5.0,서울,구로구
3571,e_e001149,호텔 베르누이 서울,5.0,서울,구로구
3578,e_e001149,호텔 베르누이 서울,5.0,서울,구로구
3606,e_e001164,더 리센츠 호텔,4.0,서울,동대문구
3609,e_e001164,더 리센츠 호텔,4.0,서울,동대문구
3614,e_e001164,더 리센츠 호텔,4.0,서울,동대문구
3628,e_e001166,이비스앰배서더,5.0,서울,용산구
3633,e_e001166,이비스앰배서더,5.0,서울,용산구
3641,e_e001166,이비스앰배서더,5.0,서울,용산구
3644,e_e001166,이비스앰배서더,5.0,서울,용산구
3666,e_e001173,산으로 간 니모,5.0,경기,가평군
3668,e_e001173,산으로 간 니모,5.0,경기,가평군
3671,e_e001173,산으로 간 니모,5.0,경기,가평군
3673,e_e001173,산으로 간 니모,5.0,경기,가평군
3679,e_e001174,골드리버 호텔,4.0,서울특별시,금천구
3687,e_e001174,골드리버 호텔,4.0,서울,금천구
3774,e_e001201,북촌 한옥마을,5.0,서울,종로구
3781,e_e001207,토요코인 호텔 서울 강남점,4.0,서울,서초구
3792,e_e001212,테이크 호텔,5.0,경기,광명시
3795,e_e001212,테이크 호텔,5.0,경기,광명시
3826,e_e001230,유명산 숲속 힐링캠프,3.0,경기,가평군
3870,e_e001243,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
3877,e_e001243,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
3893,e_e001246,월 호텔,5.0,서울,강동구
3929,e_e001251,더 플라자,5.0,서울,중구
3932,e_e001251,더 플라자,5.0,서울,중구
3938,e_e001251,더 플라자,5.0,서울,중구
3992,e_e001265,아비엥또,4.0,경기,가평군
4066,e_e001281,하늘향기 캠프 카라반,5.0,경기,포천시
4093,e_e001301,넘버 25호텔 신촌점,4.0,서울,마포구
4159,e_e001329,그랜드 하얏트 서울,5.0,서울,용산구
4163,e_e001329,그랜드 하얏트 서울,5.0,서울,용산구
4313,e_e001412,안다즈 서울 강남,5.0,서울,강남구
4315,e_e001412,안다즈 서울 강남,5.0,서울,강남구
4400,e_e001428,아이다 호텔,3.0,서울,송파구
4501,e_e001467,J 호텔,3.0,경기,수원시
4516,e_e001470,호텔 캠퍼스,4.0,서울,강남구
4541,e_e001482,노보텔앰배서더,5.0,서울,용산구
4544,e_e001482,노보텔앰배서더,5.0,서울,용산구
4563,e_e001499,안다즈 서울 강남,5.0,서울,강남구
4572,e_e001503,용문산 허브 찜질방,5.0,경기,양평군
4584,e_e001519,레피다 호텔,5.0,인천,중구
4586,e_e001519,레피다 호텔,5.0,인천,중구
4625,e_e001526,토요코인 호텔 서울 강남점,3.0,서울,서초구
4668,e_e001542,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
4671,e_e001542,쉐라톤 그랜드 인천 호텔,5.0,인천,연수구
4696,e_e001548,더 큐브 호텔,3.0,서울,중구
4698,e_e001548,스포렉스 사우나,1.0,서울,중구
4730,e_e001554,수기 해변,4.0,인천,옹진군
4737,e_e001554,무의도 세렝게티,5.0,인천,중구
4796,e_e001571,오블라디풀빌라,5.0,경기,파주시
4873,e_e001911,국립 아세안자연휴양림,5.0,경기,양주시
4876,e_e001911,국립 아세안자연휴양림,5.0,경기,양주시
4891,e_e001914,호텔 페이트 강남,5.0,서울,서초구
4902,e_e001914,호텔 페이트 강남,5.0,서울,서초구
4908,e_e001916,서울 올림픽파크텔,4.0,서울,송파구
4910,e_e001916,서울 올림픽파크텔,5.0,서울,송파구
4911,e_e001916,서울 올림픽파크텔,4.0,서울,송파구
4932,e_e001926,밀리오레 호텔 명동,3.0,서울,중구
4934,e_e001926,밀리오레 호텔 명동,3.0,서울,중구
4943,e_e001935,호텔야자,3.0,경기,오산시
4944,e_e001935,호텔야자,3.0,경기,오산시
4973,e_e001940,M 호텔,4.0,경기,의정부시
4996,e_e001950,심포니 호텔,4.0,경기,수원시
4998,e_e001950,심포니 호텔,4.0,경기,수원시
5013,e_e001968,탑 모텔,5.0,인천,강화군
5017,e_e001968,탑 모텔,5.0,인천,강화군
5044,e_e001987,싱싱 하우스 협동조합,5.0,경기,화성시
5052,e_e001989,헤르츠 모텔,5.0,서울,관악구
5077,e_e001996,립 모텔,3.0,경기,파주시
5206,e_e002045,브라운 도트 호텔 월곶점,3.0,경기,시흥시
5216,e_e002049,인트로 호텔,5.0,서울,강남구
5246,e_e002058,곤지암리조트 L 빌리지,5.0,경기,광주시
5256,e_e002059,성산 청소년 수련원,4.0,인천,강화군
5263,e_e002064,호텔 데저트,4.0,서울,영등포구
5331,e_e002082,포 포인츠 바이 쉐라톤 수원 호텔,5.0,경기,수원시
5335,e_e002082,포 포인츠 바이 쉐라톤 수원 호텔,5.0,경기,수원시
5344,e_e002082,포 포인츠 바이 쉐라톤 수원 호텔,5.0,경기,수원시
5388,e_e002099,호텔 캠퍼스,4.0,서울,강남구
5425,e_e002126,에스라인 모텔,3.0,서울,강동구
5510,e_e002148,썬스타호텔,5.0,경기,수원시
5579,e_e002161,투데이 호텔,4.0,경기,화성시
5581,e_e002161,투데이 호텔,4.0,경기,화성시
5658,e_e002183,넘버 25 사당역점,3.0,서울,관악구
5673,e_e002186,파티와 호텔,3.0,인천,미추홀구
5676,e_e002186,파티와 호텔,3.0,인천,미추홀구
5712,e_e002202,라 까사호텔 광명,4.0,경기,광명시
5714,e_e002202,라 까사호텔 광명,5.0,경기,광명시
5748,e_e002212,레즈고 스터디카페 양평점,4.0,경기,양평군
5764,e_e002214,스파 아일랜드,5.0,경기,고양시
5777,e_e002215,Q 호텔,3.0,경기,용인시
5785,e_e002220,노보텔 앰배서더 서울 용산,5.0,서울,용산구
5787,e_e002220,노보텔 앰배서더 서울 용산,4.0,서울,용산구
5800,e_e002222,어반 이스트 호텔,3.0,경기,고양시
5802,e_e002222,어반 이스트 호텔,3.0,경기,고양시
5822,e_e002234,나인 트리 프리미어 호텔 서울 판교,4.0,경기,성남시
5826,e_e002234,나인 트리 프리미어 호텔 서울 판교,4.0,경기,성남시
5853,e_e002236,왈츠 모텔,4.0,서울,강남구
5874,e_e002248,소피텔앰배서더,5.0,서울,송파구
5879,e_e002248,소피텔앰배서더,5.0,서울,송파구
5880,e_e002248,소피텔앰배서더,5.0,서울,송파구
5906,e_e002254,호텔 베르누이 서울,4.0,서울,구로구
5937,e_e002260,라리아 호텔,4.0,경기,수원시
6010,e_e002304,까르르 키즈 풀빌라,4.0,경기,가평군
6020,e_e002306,은행채,4.0,경기,양평군
6025,e_e002308,마루 호 텔 본관,4.0,경기도,수원시
6067,e_e002318,소피텔앰배서더,5.0,서울,송파구
6069,e_e002318,소피텔앰배서더,5.0,서울,송파구
6077,e_e002323,호텔 달,3.0,경기,수원시
6081,e_e002323,호텔 달,4.0,경기,수원시
6124,e_e002351,네스트 호텔,4.0,인천,중구
6128,e_e002351,네스트 호텔,4.0,인천,중구
6140,e_e002364,해밀 호텔,3.0,경기,수원시
6145,e_e002364,해밀 호텔,4.0,경기,수원시
6177,e_e002376,k world 호텔,5.0,서울,종로구
6203,e_e002392,호텔 팝 리즈 프리미어,4.0,서울,종로구
6298,e_e002415,다온 호텔,4.0,인천,연수구
6379,e_e002462,얼레의 호텔,4.0,경기,용인시
6391,e_e002467,UH FLAT 더 송도,5.0,인천,연수구
6394,e_e002467,UH FLAT 더 송도,5.0,인천,연수구
6413,e_e002471,라라 키즈 풀빌라,5.0,경기,가평군
6443,e_e002479,호텔 더 디자이너스 서울역점,3.0,서울,용산구
6449,e_e002479,호텔 더 디자이너스 서울역점,4.0,서울,용산구
6451,e_e002479,호텔 더 디자이너스 서울역점,4.0,서울,용산구
6457,e_e002481,퀸 타운호텔,4.0,경기,고양시
6460,e_e002481,퀸 타운호텔,4.0,경기,고양시
6473,e_e002483,벨라 스위트호텔,3.0,경기,수원시
6474,e_e002483,벨라 스위트호텔,3.0,경기,수원시
6482,e_e002491,더존 카라반 글램핑,5.0,경기,포천시
6489,e_e002495,클럽 블루,3.0,경기,가평군
6498,e_e002506,해여림 빌리지,4.0,경기,여주시
6508,e_e002507,쉬자 파크 초가원,5.0,경기,양평군
6571,e_e002541,코트야드바이메리어트,4.0,경기,수원시
6574,e_e002541,코트야드바이메리어트,4.0,경기,수원시
6585,e_e002548,CF 모텔,1.0,서울,강남구
6595,e_e002550,노보텔 앰배서더 서울 용산,5.0,서울,용산구
6598,e_e002550,노보텔 앰배서더 서울 용산,5.0,서울,용산구
6708,e_e002576,나인 트리 프리미어 호텔 서울 판교,1.0,경기,성남시
6710,e_e002576,나인 트리 프리미어 호텔 서울 판교,5.0,경기,성남시
6712,e_e002576,나인 트리 프리미어 호텔 서울 판교,5.0,경기,성남시
6766,e_e002584,블룸 비스타,5.0,경기,양평군
6769,e_e002584,블룸 비스타,5.0,경기,양평군
6796,e_e002597,한화리조트 용인 베잔송,4.0,경기,용인시
6847,e_e002622,연인산리조트,5.0,경기,가평군
6853,e_e002625,죠의아 독채 풀 빌라,4.0,경기,가평군
6868,e_e002633,여유당,5.0,경기,여주시
6887,e_e002638,보코 서울 강남,5.0,서울,강남구
6930,e_e002677,켄싱턴리조트,4.0,서울,영등포구
6944,e_e002681,본 모텔,2.0,서울,구로구
7001,e_e002728,호텔 카누,5.0,경기,이천시
7033,e_e002740,메이필드호텔,5.0,서울,강서구
7037,e_e002740,메이필드호텔,5.0,서울,강서구
7110,e_e002753,에이스드라이브인무인텔,5.0,경기,포천시
7158,e_e002763,나인 트리 프리미어 로카우스 호텔 서울 용산,5.0,서울,용산구
7159,e_e002763,나인 트리 프리미어 로카우스 호텔 서울 용산,5.0,서울,용산구
7177,e_e002770,코트야드 바이 메리어트 서울 타임스퀘어,5.0,서울,영등포구
7178,e_e002770,코트야드 바이 메리어트 서울 타임스퀘어,5.0,서울,영등포구
7190,e_e002770,코트야드 바이 메리어트 서울 타임스퀘어,4.0,서울,영등포구
7204,e_e002782,자일 랜드 글램핑,5.0,경기,포천시
7208,e_e002784,고덕역 효성 해링턴 타워 더 퍼스트 오피스텔,4.0,서울,강동구
7213,e_e002784,고덕역 효성 해링턴 타워 더 퍼스트 오피스텔,4.0,서울,강동구
7238,e_e002800,일성 남한강 콘도리조트,2.0,경기,여주시
7316,e_e002935,킹덤 키즈 풀빌라,5.0,경기,가평군
7325,e_e002937,스카이 썬 호텔,5.0,경기,이천시
7328,e_e002937,스카이 썬 호텔,5.0,경기,이천시
7416,e_e002976,신라스테이,4.0,서울,서대문구
7420,e_e002976,신라스테이,4.0,서울,서대문구
7454,e_e002986,에이스 호텔,5.0,경기,파주시
7506,e_e003001,글래드,5.0,서울,영등포구
7515,e_e003002,큰삼촌 농촌체험여행,4.0,경기,양평군
7524,e_e003004,호텔도노,3.0,경기,수원시
7529,e_e003004,호텔도노,3.0,경기,수원시
7553,e_e003017,돌체 카사 호텔,4.0,경기,남양주시
7571,e_e003020,파로스 관광호텔,2.0,서울,송파구
7573,e_e003020,파로스 관광호텔,2.0,서울,송파구
7575,e_e003020,파로스 관광호텔,2.0,서울,송파구
7588,e_e003022,테이크 호텔,4.0,경기,광명시
7590,e_e003022,테이크 호텔,4.0,경기,광명시
7592,e_e003022,테이크 호텔,4.0,경기,광명시
7597,e_e003023,해와 달수상 카바나 빌리지,5.0,경기,포천시
7612,e_e003033,골든 튤립에버 용인 호텔,4.0,경기,용인시
7626,e_e003039,늘 푸른 쉼터 오토캠프장,4.0,경기,가평군
7646,e_e003051,IMT 모텔,4.0,서울,종로구
7665,e_e003062,골든 튤립에버 용인 호텔,5.0,경기,용인시
7692,e_e003071,호텔 더캐슬 2호점,1.0,서울,송파구
7722,e_e003079,호텔 JJ,4.0,경기,수원시
7728,e_e003080,양평 더휴 글램핑장,5.0,경기,양평군
7760,e_e003102,더블트리 바이 힐튼 서울 판교,5.0,경기,성남시
7770,e_e003107,라마다 용인 호텔,3.0,경기,용인시
7772,e_e003107,라마다 용인 호텔,3.0,경기,용인시
7783,e_e003109,슈거 풀빌라 스파 글램핑,4.0,경기,가평군
7792,e_e003115,취옹 예술관,5.0,경기,가평군
7820,e_e003126,채송화 하우스,5.0,경기,가평군
7865,e_e003156,라마다 앙코르 바이 윈덤 김포한강호텔,3.0,경기,김포시
7866,e_e003156,라마다 앙코르 바이 윈덤 김포한강호텔,3.0,경기,김포시
7879,e_e003159,한화리조트 용인 베잔송,4.0,경기,용인시
7882,e_e003159,플라자 CC 용인,4.0,경기,용인시
7896,e_e003162,호텔 페이트 삼성,5.0,서울,강남구
7898,e_e003162,호텔 페이트 삼성,5.0,서울,강남구
7910,e_e003172,호텔리베라,4.0,서울,강남구
7916,e_e003172,호텔리베라,5.0,서울,강남구
7968,e_e003196,올라 카이 송도파크호텔,5.0,인천,연수구
7971,e_e003196,올라 카이 송도파크호텔,5.0,인천,연수구
7974,e_e003196,올라 카이 송도파크호텔,5.0,인천,연수구
7982,e_e003198,브라운 도트 용인점,5.0,경기,용인시
7984,e_e003198,브라운 도트 용인점,5.0,경기,용인시
7998,e_e003202,호텔 하우스,5.0,경기,가평군
8030,e_e003210,헤이리 힐스 타운하우스,5.0,경기,파주시
8035,e_e003212,올라 카이 송도파크호텔,5.0,인천,연수구
8037,e_e003212,올라 카이 송도파크호텔,5.0,인천,연수구
8072,e_e003227,킹덤 키즈 풀빌라,5.0,경기,가평군
8118,e_e003245,SR 호텔,5.0,서울,강서구
8123,e_e003245,SR 호텔,5.0,서울,강서구
8203,e_e003272,휴랜드관광농원,5.0,경기,포천시
8204,e_e003272,휴랜드관광농원,5.0,경기,포천시
8211,e_e003275,감성 스테이,4.0,경기,가평군
8220,e_e003278,은대리 쉼 남루,3.0,경기,연천군
8233,e_e003280,또바기 스파 글램핑,5.0,경기,가평군
8369,e_e003311,남한강 선밸리 호텔,5.0,경기,여주시
8411,e_e003328,용문산 자연휴양림,5.0,경기,양평군
8412,e_e003328,용문산 자연휴양림,5.0,경기,양평군
8418,e_e003329,서울 신라호텔,5.0,서울,중구
8430,e_e003331,아이 섬 풀 글램핑,5.0,경기,가평군
8454,e_e003335,건대입구역 자이엘라 오피스텔,4.0,서울,광진구
8465,e_e003336,Si 호텔,4.0,서울,금천구
8478,e_e003341,서울 신라호텔,4.0,서울,중구
8505,e_e003349,호텔 플렉스,3.0,경기,수원시
8508,e_e003349,호텔 플렉스,3.0,경기,수원시
8509,e_e003349,호텔 플렉스,3.0,경기,수원시
8557,e_e003369,스타즈 호텔 동탄점,2.0,경기,화성시
8560,e_e003369,스타즈 호텔 동탄점,4.0,경기,화성시
8569,e_e003371,호텔 나루 서울 엠 갤러리,5.0,서울,마포구
8571,e_e003371,호텔 나루 서울 엠 갤러리,5.0,서울,마포구
8589,e_e003380,밀리오레 호텔 명동,4.0,서울,중구
8594,e_e003380,밀리오레 호텔 명동,4.0,서울,중구
8623,e_e003388,풀 빌라 앤 글램핑 랜드,4.0,경기,가평군
8648,e_e003402,호텔 라왕,5.0,서울,종로구
8668,e_e003409,M 모텔,5.0,서울,관악구
8682,e_e003411,라마다 용인 호텔,5.0,경기,용인시
8719,e_e003417,호텔식 스티,5.0,서울,송파구
